page,column,column_page,column_page_end,guessed,title,bold_ratio,first_line
306,left,595,596,0,АННОНА,0.854,АННОНА
306,right,596,596,0,АНОНИМА ХРОНИКА,0.848,"АНОНИЙМА ХРОНИКА,"
306,right,596,596,0,АНОРАТА,0.835,"АНОРАТА,"
306,right,596,596,0,АНОТО,0.836,АНОТО
306,right,596,596,0,АНРИО,0.85,АНРИО
306,right,596,597,0,АНСАРЫ,0.841,АНСАРЫ
307,left,597,598,0,АНСЭЙСКИЕ ДОГОВОРЫ,0.839,АНСЭЙСКИЕ ДОГОВОРЫ
307,right,598,598,0,АНТАЛКИДОВ МИР,0.845,АНТАЛКИДОВ МИР
307,right,598,600,0,АНТАНТА,0.843,"АНТАНТА,"
307,left,597,597,0,"АНСЁЛЬМ (Ап5ве! т), Валерий_",0.786,"`АНСЁЛЬМ (Ап5ве! т), Валерий_"
307,left,597,597,0,АНСЁЛЬМ КЕНТЕРБЕРИЙСКИЙ,0.813,АНСЁЛЬМ КЕНТЕРБЕРИЙСКИЙ
308,right,600,601,0,АНТАНТА БАЛКАНСКАЯ,0.837,АНТАНТА БАЛКАНСКАЯ
309,left,601,601,0,АНТАНТА БАЛТИЙСКАЯ,0.84,АНТАНТА БАЛТИЙСКАЯ
309,left,601,602,0,АНТАНТА МАЛАЯ,0.832,АНТАНТА МАЛАЯ
309,right,602,603,0,АНТАНТА СРЕДИЗЕМНОМОРСКАЯ,0.827,АНТАНТА — СРЕДИЗЕМНОМОРСКАЯ
310,left,603,606,0,АНТАРКТИДА,0.84,АНТАРКТИДА
311,right,606,607,0,АНТВЁРПЕН,0.846,АНТВЕРПЕН
312,right,608,608,0,АНТЕЙ,0.848,АНТЕЙ
312,right,608,608,0,АНТИГОНИДЫ,0.842,АНТИГОНЙДЫ
312,right,608,608,0,"АНТЕКЁРА (Ат!едиега), Хосе",0.792,"АНТЕКЁРА (Ат!едиега), Хосе"
312,right,608,608,0,АНТИГОН,0.834,‚` АНТИГОН |
312,right,608,608,0,АНТИГОН II,0.814,° * 111_!\ А. П
312,right,608,608,0,АНТИГОН I,0.809,А. 1
312,right,608,608,0,АНТИГОН III,0.801,А. П
312,right,608,609,0,АНТИКАЙНЕН,0.822,‚`АНТИКАЙНЕН
313,left,609,609,0,АНТИОХ,0.839,АНТИОХ
313,right,610,611,0,АНТНОХИЯ,0.843,АНТИНОХИЯ
313,left,609,609,0,«АНТИКОМ ИНТЁРНОВСКИЙ ПАБТ»,0.83,‚ «АНТИКОМ ИНТЁРНОВСКИЙ — ПАБТ» -
313,left,609,610,0,АНТИОХ I,0.816,А. 1
313,right,610,610,0,АНТИОХ II,0.783,А'
313,right,610,610,0,АНТИОХ III,0.773,ОР А. Ш # ТЕ о/ Ъ т съ
313,right,610,610,0,АНТИОХ IV,0.784,"ь 0Оа лЬ аР, 5 «& ® и с”’ Ао [\"
313,right,610,610,0,АНТИОХИЙСКОЕ КНЯЖЕСТВО,0.827,"АНТИОХИЙСКОЕ 1Ё`нэ'1шві""ті'і‹""›2"
314,left,611,612,0,АНТИПАРТИЙНАЯ ГРУППА-,0.833,АНТИПАРТИЙНАЯ ГРУППА-
314,right,612,612,0,"АНТИПОВ, Николай МКириллович",0.801,"АНТИПОВ, Николай МКириллович"
314,right,612,613,0,АНТИТРИНИТАРИИ,0.848,АНТИТРИНИТАРИИ
314,right,612,612,0,АНТИПАТР,0.845,АНТИПАТР
317,left,613,613,0,АНТИ ФАШИСТСКАЯ ЛИГА НАРОДНОЙ,0.841,АНТИФАШИСТСКАЯ ЛИГА НАРОДНОЙ
317,left,613,614,0,АНТИФАШИСТСКАЯ пПОДПОЛЬНАЯ ПАТРНО- ТИЧЕСКАЯ — ОРГАНИЗАЦИЯ (АИПО) — одна из,0.827,АНТИФАШИСТСКАЯ пПОДПОЛЬНАЯ ПАТРНО- ТИЧЕСКАЯ — ОРГАНИЗАЦИЯ (АИПО) — одна из
317,right,614,614,0,АНТИФАШИСТСКИЙ — НАЦИОНАЛЬНО-ОСВОБО- ДИТЕЛЬНЫЙ КОМИТЁТ АЛБАНИИ (АНОКА) —,0.828,АНТИФАШИСТСКИЙ — НАЦИОНАЛЬНО-ОСВОБО- ДИТЕЛЬНЫЙ КОМИТЁТ АЛБАНИИ (АНОКА) —
317,right,614,615,0,АНТИФАШИСТСКИЙ НАЦИОНАЛЬНО-ОСВОБО-ДИТЕЛЬНЫЙ СОВЁТ АЛБАНИИ (АНОСА),0.826,° АНТИФАШИСТСКИЙ — НАЦИОНАЛЬНО-ОСВОБО- ДИТЕЛЬНЫЙ СОВЁТ АЛБАНИИ (АНОСА) — вер-
318,left,615,616,0,АНТИФАШЙСТСКОЕ ВЁЧЕ НАРОДНОГО ОСВО- БОЖДЕНИЯ ЮГОСЛАВИИ (АВНОЮ),0.815,АНТИФАШЙСТСКОЕ ВЁЧЕ НАРОДНОГО ОСВО- БОЖДЕНИЯ ЮГОСЛАВИИ (АВНОЮ) — осн. в 1942
318,right,616,616,0,АНТИФЕДЕРАЛИСТЫ,0.838,АНТИФЕДЕРАЛИСТЫ
318,right,616,625,0,АНТИЧНОСТЬ,0.842,АНТИЧНОСТЬ
323,left,625,630,0,АНТИЧНЫЕ ГОРОДА В СЕВЕРНОМ ПРИЧЕРНОМОРЬЕ,0.817,"АНТИЧНЫЕ ГОРОДА В СЕВЕРНОМ ПРИЧЕРНО- МОРЬЕ — города, возникшие в ходе греч. колони-"
325,right,630,630,0,"АНТОНИЙ ('Аутомо;, Апботи5) Великий",0.79,"АНТОНИЙ ('Аутомо;, Апботи5) Великий"
325,right,630,630,0,АНТОНИЙ,0.848,АНТОНИЙ
325,right,630,630,0,АНТОНИИ,0.847,АНТОНИИ
325,right,630,630,0,АНТОНЕСКУ,0.813,АНТОНЁСКУ|
325,right,630,630,0,АНТОНИЕВО-СИЙСКИЙ МОНАСТЫРЬ,0.821,"`АНТОНИЕВО-СИЙСКИЙ МОНАСТЫРЬ - Ы А Э/ ВО ОО А _ УА у "" Г` а оо"
325,right,630,630,0,АНТОНИЙ Гибрида Гай,0.726,о Р Д ОО А. Гибрида Гай н ВАО „ оооООООНОИ оо 1 ООО ЧАНО Щ
325,right,630,631,0,АНТОНИЙ Луций,0.732,"НОр А. Луцийп, ч ос Р “/[Г\“""д""\ ^ #"
326,right,632,633,0,АНТОНИНЫ,0.852,АНТОНИНЫ
326,left,631,631,0,АНТОНИЙ Марк,0.74,А. Марк_
326,left,631,632,0,"АНТОНИЙ Сатурнин, Луций",0.801,‚!\\.“Сатурйи;і‚ Луций
326,right,632,632,0,АНТОНИН ПИЙ,0.831,АНТОНИН ПИЙ-
327,left,633,633,0,АНТОНИУС,0.84,"АНТОНИУС,"
327,left,633,633,0,АНТОНОВ,0.845,"АНТОНОВ,"
327,left,633,634,0,АНТОНОВИЧ,0.841,"АНТОНОВИЧ,"
327,right,634,634,0,"АНТОНОВИЧ, Максим Алексесвич",0.788,"АНТОНОВИЧ, Максим Алексесвич"
327,right,634,635,0,"АНТОНОВ-ОВСЁЕНКО, Владимир Александрович",0.812,"АНТОНОВ-ОВСЁЕНКО, Владимир Александрович"
328,left,635,637,0,АНТОНОВЩИНА,0.846,АНТОНОВЩИНА
328,left,635,635,0,АНТОНОВ-САРАТОВСКИЙ‚ Владимир Павлович,0.803,.ХЁ'ЁБЁО_ЁТ.@АРАТОВСКИЙ‚ Владимир — Лавлович
329,left,637,639,0,АНТРОПОГЕНЕЗ,0.808,‚АНТРОПОГЕНЕЗ О
330,left,639,639,0,АНТРОПОМОРФИЗМ,0.845,АНТРОПОМОРФИЗМ
330,left,639,639,0,АНТРУСТИОНЫ,0.835,АНТРУСТИОНЫ
330,left,639,640,0,АНТЫ,0.85,АНТЫ
330,right,640,640,0,АНУ,0.835,АНУ
330,right,640,640,0,АНУРАДХАЦУРА,0.832,АНУРАДХАЦ УРА
330,right,640,641,0,АНУЧИН,0.843,"АНУЧИН,"
331,left,641,642,0,АНХИЛ,0.846,"АНХИ.Т,"
331,right,642,642,0,АНХРА-МАЙНЬЮ,0.84,АНХРА-МАЙНЬЮ
331,right,642,642,0,АНЦИАНЫ,0.854,АНЦИАНЫ
331,right,642,642,0,АН ЧОН БОК,0.848,АН ЧоОН БОКк
331,right,642,642,0,АН ЧУН ГЫН,0.852,АН ЧУН ГЫН
331,right,642,642,0,АН ЧХАН ХО,0.836,АН ЧХАН ХО
331,right,642,643,0,АНШАН,0.857,"АНШАН,"
331,left,641,641,0,"АНУША, Абуль-Музаффар Мухаммед",0.774,›‘м:\‚_НУША_‚‚_А_Абуль—Музафф_ар Мухаммед
331,left,641,641,0,АНФАНТЁН,0.835,`АНФАНТЁН.
332,left,643,644,0,АНШЛЮСС,0.848,АНШЛЮСС
332,right,644,644,0,АНШИАХ,0.857,АНШИПАХ
332,right,644,644,0,АНЬ ЛУ-ШАНЬ,0.848,АНЬ ЛУ-ШАНЬ
332,right,644,645,0,АНЬ ЛУ-ШАНЯ МЯТЕЯ,0.84,АНЬ ЛУ-ШАНЯ МЯТЕЖ
333,left,645,645,0,АНЬФУ,0.812,АНЬФУ —
333,left,645,645,0,АНЬХОИЙСКАЯ КЛИКА,0.839,АНЬХОЙСКАЯ КЛИКА
333,left,645,645,0,АНЬЯЛЬСКИЙ СОЮЗ,0.837,АНЬЯЛЬСКИЙ СОЮЗ
333,left,645,646,0,АНЬЯН,0.857,АНЬЯН
333,right,646,646,0,АОРСЫ,0.837,АОРСЫ
333,right,646,647,0,АПАМЕЯ,0.834,АПАМЕЯ
333,right,646,646,0,АПАМЕЙСКИЙ ДОГОВОР 188 до н. э.,0.804,`АПАМЕЙСКИЙ ДОГОВОР 188 до н. э.-
334,left,647,647,0,АПАНАЯ,0.84,АПАНА\
334,left,647,647,0,"АПАНАСЕНКО, Иосинф Роднонович",0.809,"АПАНАСЕНКО, Иосинф Роднонович"
334,left,647,647,0,АПАРСЕРИЯ,0.845,АПАРСЕРИЯ
334,right,648,648,0,АПНАЦИНГАНСКАЯ КОНСТИТУЦИЯ,0.843,АНАЦИНГАНСКАЯ КОНСТИТУЦИЯ
334,right,648,648,0,АПНКЛЛА,0.826,АПК.ЛА
334,right,648,648,0,АНЕННИНСКАЯ КУЛЬТУРА,0.835,АНЕННИНСКАЯ КУЛЬТУРА
334,right,648,649,0,АПОКАЛИПСИС,0.843,АПОКАЛИПСИС
334,left,647,647,0,АПАРТХЕЙД,0.832,АПАРТХЕЙД
334,left,647,648,0,АПАЦАИ-ЧЁРИ,0.824,АПАЦАИ-ЧЁРИ
335,left,649,650,0,АПОКРИФЫ,0.846,АПОКРИФЫ
335,left,649,649,0,«АПОКРИСИС»,0.83,«АПОКРИСИС»
335,right,650,650,0,АПОЛЛОНО,0.806,АПОЛЛОНО
335,right,650,651,0,АПОЛЛОНИЯ О ПЛЛИРИЙСКАЯ,0.836,АПОЛЛОНИЯ О ПЛЛИРИЙСКАЯ
336,left,651,651,0,АПОЛОГЕТЫ,0.831,АПОЛОГЕТЫ
336,left,651,651,0,АНОПИ,0.855,АПОПИ
336,right,652,652,0,АПОСТОЛ ‚ Даниил,0.806,;_\ПОСТО_Д‚Т ‚ Даниил
336,right,652,652,0,"АПОСТОЛ, ИПстр Даниилович |",0.798,"АПОСТОЛ, ИПстр Даниилович |"
336,right,652,652,0,АПОСТОЛИКИ,0.84,АПОСТОЛИКИ
336,left,651,651,0,АПОМОЙРА,0.82,АНОМОЙРА _
336,left,651,652,0,АПОРЫ,0.833,`АПОРЫ
336,right,652,653,0,АПОСТОЛИКОС,0.839,АПОСТОЛИКОС
337,left,653,653,0,АПОСТОЛЫ,0.839,АПОСТОЛЫ
337,left,653,654,0,АППИАН,0.856,АППИАН
337,right,654,654,0,"АПРАКСИН, Петр Матвеевич",0.809,"АПРАКСИН, Петр Матвеевич"
337,right,654,654,0,"АПРАКСИН, Федор Матвеевич (",0.807,"АПРАКСИН, Федор Матвеевич ("
337,right,654,654,0,АПРЁЛЬСКАЯ ВСЕРОССИЙСКАЯ,0.836,АПРЁЛЬСКАЯ ВСЕРОССИЙСКАЯ
337,right,654,654,0,АПРЕЛЬСКАЯ ДЕМОНСТРАЦИЯ,0.835,АПРЕЛЬСКАЯ ДЕМОНСТРАЦИЯ
337,right,654,655,0,АПРЕЛЬСКАЯ ЗАБАСТОВКА,0.831,АПРЕЛЬСКАЯ ЗАБАСТОВКА
337,left,653,653,0,АПОФЕОЗ,0.819,АПОФЕОЗВ
338,left,655,659,0,АПРЁЕЛЬСКИЕ ТЁЗИСЫ В. И. ЛЕНИНА -,0.817,АПРЁЕЛЬСКИЕ ТЁЗИСЫ В. И. ЛЕНИНА -
340,left,659,661,0,АПРЁЛЬСКИЙ КРИЗИС 1917 -,0.83,АПРЁЛЬСКИЙ КРИЗИС 1917 -
341,left,661,663,0,АПРЕЛЬСКОЕ — ВОССТАНИЕ 1876 -,0.824,АПРЕЛЬСКОЕ — ВОССТАНИЕ 1876 -
342,left,663,664,0,АПРЕЛЬСКОЕ ВОССТАНИЕ 1945,0.81,АПРЕЛЬСКОЕ ВОССТАНИЕ 1945
342,right,664,664,0,"АПТЕКЕР _ (Ар\еКег), | Герберт",0.796,"АПТЕКЕР _ (Ар\еКег), | Герберт"
342,right,664,665,0,"АПТЕКМАН, Осни — Васпльевич .",0.8,"АПТЕКМ АН, Осни — Васпльевич ."
342,right,664,664,0,"АПРИЛОВ, Васил Квстатиев",0.797,"АПРИЛОВ, Васил Квстатиев"
343,left,665,665,0,АПУЛЁЙ,0.83,АПУЛЕЙ
343,left,665,666,0,АПУЛЁЙ САТУРНИН,0.837,"АПУЛЁЙ САТУРНИН,"
343,right,666,666,0,АПУЛИЯ,0.829,АПУЛИ
343,right,666,667,0,АРАБИ-ПАША,0.844,АРАБИ-ПАША
343,right,666,666,0,«АРА»,0.78,— «АРА»
344,left,667,674,0,АРАБИСТИКА,0.834,АРАБИСТИКА
347,right,674,674,0,АРАБО-ВИЗАНТИЙСКИЕ ВОЙНЫ,0.837,АРАБО-ВИЗАНТИЙСКИЕ ВОЙНЫ
347,right,674,675,0,АРАБО-ИЗРАИЛЬСКАЯ ВОЙНА,0.833,АРАБО-ИЗРАИЛЬСКАЯ ВОЙНА
348,left,675,682,0,АРАБСКАЯ КУЛЬТУРА,0.823,АРАБСКАЯ КПКУЛЬТУРА
351,right,682,684,0,АРАБСКИЕ ЗАВОЕВАНИЯ,0.808,‚АРАБСКИЕ ЗАВОЕВАНИЯ
352,right,684,685,0,АРАБСКИЙ КОНГРЕСС 1913,0.819,А13А1;01{р131 ноцггъ’:шт 1913 —
353,left,685,685,0,АРАБСКИЙ ЛЕГИОН,0.84,АРАБСКИЙ ЛЕГИОН
353,left,685,689,0,АРАБЫ,0.842,АРАБЫ
357,left,689,689,0,АРАБЫ СРЕДНЕАЗИАТСКИЕ,0.83,АРАБЫ СРЕДНЕАЗИАТСКИЕ
357,right,690,690,0,"АРАГО (Агаво), Виктор Эмманюэль",0.77,"АРАГО (Агаво), Виктор Эмманюэль"
357,right,690,690,0,"АРАГО (Агаро), Доминик Франсуа",0.772,"АРАГО (Агаро), Доминик Франсуа"
357,right,690,690,0,"АРАГО (Агаро), Этьенн",0.786,"АРАГО (Агаро), Этьенн"
357,left,689,690,0,АРАВАКИ,0.83,"`АРАВАКИ,"
357,right,690,692,0,АРАГОН,0.808,АРАГОН
358,right,692,693,0,АРАГОНСКАЯ ОПЕРАЦИЯ,0.829,АРАГОНСКАЯ ОПЕРАЦИЯ
358,right,692,692,0,АРАГОНСКАЯ ДИНАСТИЯ,0.819,| АРАГОНСКАЯ ДИНАСТИЯ:
359,left,693,693,0,«АРАДСКИЕ МУЧЕНИКИ» -,0.801,«АРАДСКИЕ МУЧЕНИКИ» -
359,right,694,694,0,"АРАКАН, Ракхайншьи,",0.791,"АРАКАН, Ракхайншьи,"
359,right,694,694,0,АРАКАНЦЫ,0.839,АРАКАНЦЫ
359,right,694,694,0,АРАККЕЛ ТАВРИЗСКИЙ,0.829,АРАКЕЛ ТАВРИЗСКИЙ
359,right,694,694,0,"АРАКИ, Садао",0.796,"АРАКИ, Садао"
359,right,694,695,0,"АРАБЧЕЕВ, Алексей - Андреевич",0.772,"АРАБЧЕЕВ, Алексей - Андреевич"
359,left,693,693,0,"АРАИ, Хакусэки",0.777,"АРАИ, Хакусэки"
360,left,695,695,0,АРАЛЬСКАЯ ВОЁННАЯ ФЛОТИЛИЯ,0.827,АРАЛЬСКАЯ ВОВННАЯ ФЛОТИЛИНЯ
360,left,695,695,0,АРАМ,0.827,АРАМ
360,left,695,696,0,АРАМЕН,0.83,"АРАМЕН,"
360,right,696,696,0,АРАНДА,0.831,АРАНДА
360,right,696,696,0,АРАНХУЭССКОЕ ВЫСТУПЛЕНИЕ,0.821,АРАНХУЭССКОЕ ВЫСТУПЛЕНИЕ
360,right,696,696,0,АРАСОН,0.832,АРАСОН
360,right,696,697,0,АРАТ,0.825,АРАТ
360,right,696,696,0,АРАНЬЯКИ,0.828,АРАНЬЯКИ
361,left,697,697,0,АРАТЫ,0.831,АРАТЫ
361,left,697,697,0,АРАУКАНЫ,0.829,АРАУКАНЫ
361,right,698,698,0,АРБАБИ,0.836,АРБАБИ
361,right,698,698,0,АРБЕНС ГУСМАН,0.826,АРБЕНС ГУСМАН
361,right,698,698,0,АРВАД,0.818,АРВАД
361,right,698,699,0,АРВЕРНЫ,0.835,АРВЕРНЫ
361,left,697,697,0,АРАХОСЙЯ,0.816,‚`АРАХОСЙЯ
361,right,698,698,0,АРБУГСКИЕ РИКСДАГИ 1435 и 1436 -,0.796,АРБУГСКИЕ РИКСДАГИ 1435 и 1436 -
361,right,698,698,0,АРВАЛЬСБВИЕ БРАТЬЯ,0.811,‚АРВАЛЬСБВИЕ БРАТЬЯ |
362,left,699,714,0,АРГЕНТИНА,0.84,АРГЕНТИНА
369,right,714,714,0,АРГЕНТЙНЦЫ,0.85,АРГЕНТИНЦЫ
369,right,714,714,0,АРГИНУССКИЙ БОЙ 406 до н. э. -,0.814,АРГИНУССКИЙ БОЙ 406 до н. э. -
369,right,714,715,0,"АРГИРОПУЛО, Перикл Эммануилович",0.781,"АРГИРОПУЛО, Перикл Эммануилович"
370,left,715,715,0,АРГИШТИ 1,0.856,АРГИШТИ 1
370,left,715,715,0,АРГИШТИХИНИЛИ,0.851,АРГИШТИХИНИЛИ
370,left,715,715,0,АРГОС,0.83,АРГОС
370,right,716,716,0,АРГУНОВ,0.844,АРГУНОВ
370,right,716,716,0,АРГУТИНСКИЙ,0.838,"АРГУТИНСКИЙ,"
370,right,716,716,0,АРГУЭЛЬЕС,0.818,АРГУЭЛЬЕС
370,right,716,716,0,АРГЫН,0.851,АРГЫН
370,right,716,716,0,"АРДАШЕВ, Николай Николаевич",0.801,"АРДАШЕВ, Николай Николаевич"
370,right,716,717,0,"АРДАШЕВ, Павел Николасвич",0.798,"АРДАШЕВ, Павел Николасвич"
371,left,717,717,0,"АРДАШИР 1, Арташир",0.818,"АРДАШИР 1, Арташир"
371,left,717,718,0,АРДЁЕННСКАЯ ОПЕРАЦИЯ 1944—45 -,0.82,АРДЁЕННСКАЯ ОПЕРАЦИЯ 1944—45 -
371,right,718,718,0,«АРДИТИ ДЕЛЬ ПОПОЛО»,0.836,«АРДИТИ ДЕЛЬ ПОПОЛО»
371,right,718,718,0,АРЕЙЯ,0.838,"АРЕИЯ,"
371,right,718,719,0,АРЕЛАТ,0.828,АРЕЛАТ
371,right,718,718,0,АРДИНИ,0.824,АРДИНИ
372,left,719,724,0,АРЕНДА ЗЕМЛИЙ,0.825,АРЕНДА ЗЕМЛИЙ
374,right,724,725,0,АРЕОПАГ,0.837,АРЕОПАГ
375,left,725,725,0,АРЕФА Кесарийский,0.818,АРЁЕФА
375,left,725,725,0,АРЗАВА,0.817,"АРЗАВА,"
375,left,725,725,0,АРИ МУДРЫЙ ТОРГИЛЬСОН |,0.839,АРИ МУДРЫЙ ТОРГИЛЬСОН |
375,left,725,725,0,АРМАНА,0.838,АРИАНА
375,left,725,726,0,АРИАНСТВО,0.833,АРИАНСТВО
375,right,726,726,0,АРИИ,0.844,АРИИ
375,right,726,726,0,АРИАРАТ,0.832,АРИАРАТ
376,left,727,727,0,АРИЙ,0.837,АРИЙ
376,left,727,728,0,«АРИЙСКОЕ ЗАВОЕВАНИЕ ИНДИИ»,0.84,«АРИЙСКОЕ ЗАВОЕВАНИЕ ИНДИИ»-
376,right,728,728,0,АРИКАМЕДУ,0.822,АРИКАМЕДУ
376,right,728,728,0,АРИМАННЫ,0.848,АРИМАННЫ
376,right,728,729,0,АРИН-БЕРД,0.819,АРИН-БЕРД — холм
376,right,728,728,0,АРИМАН,0.817,АРИМАН
377,left,729,729,0,АРИНЫ,0.85,АРИНЫ
377,left,729,729,0,АРИОВИСТ,0.839,АРИОВИСТ
377,left,729,729,0,АРИСМЁНДИ,0.84,АРИСМЁНДИ
377,right,730,730,0,АРИСТИД,0.83,АРИСТИД
377,right,730,730,0,"АРИСТОВ, Аверкий Борисович",0.796,"АРИСТОВ, Аверкий Борисович"
377,right,730,730,0,"АРИСТОВ, Николай Александрович",0.79,"АРИСТОВ, Николай Александрович"
377,right,730,731,0,"АРИСТОВ, Николай Яковлевич",0.794,"АРИСТОВ, Николай Яковлевич"
377,left,729,729,0,АРИННА,0.807,АРИННА -
377,left,729,730,0,АРИСТАКЁС ЛАСТИВЕРТЦИ,0.814,‚АРИСТАКЁС — ЛАСТИВЕРТЦИ
378,left,731,731,0,АРИСТОГИТОН И ГАРМОДИЙ -,0.841,АРИСТОГИТОН И ГАРМОДИЙ -
378,left,731,731,0,АРИСТОКРАТИЯ,0.834,АРИСТОКРАТИЯ
378,left,731,732,0,АРИСТОНИК,0.842,АРИСТОНИК
378,right,732,735,0,АРИСТОТЕЛЬ,0.832,АРИСТОТЕЛЬ
380,left,735,736,0,АРИСТОФАН,0.838,АРИСТОФАН
380,right,736,736,0,АРИТА,0.829,"АРИТА,"
380,right,736,736,0,АРКАДИЯ,0.831,АРКАДИЯ
380,right,736,736,0,АРКВА-ПЕТРАРКА,0.828,АРКВА-ПЕТРАРКА
380,right,736,737,0,АРКОЛЕ,0.813,`АРКОЛЕ_
381,left,737,737,0,АРКОНА,0.848,АРКОНА
381,left,737,737,0,АРКОС,0.818,АРКОС
381,left,737,738,0,АРМАВИР,0.842,АРМАВИР
381,right,738,738,0,АРМАВИР,0.84,АРМАВИР
381,right,738,738,0,АРМАЗИ,0.83,АРМАЗИ
381,right,738,739,0,АРМАЗИ-МЦХЕТА,0.828,АРМАЗИ-МЦХЕТА
382,left,739,739,0,АРМАНД,0.834,АРМАНД
382,left,739,740,0,АРМАНЬЯКИ И БУРГИНЬОНЫ,0.845,АРМАНЬЯКИ И БУРГИНЬОНЫ
382,right,740,742,0,АРМЕЙСКИЕ БОМИТЕТЫ,0.828,АРМЕЙСКИЕ КОМИТЕТЫ
382,right,740,740,0,АРМАТОЛЫ,0.824,АРМАТОЛЫ
382,right,740,740,0,АРМЁЕВСКИЙ МОГЙЛЬНИК`,0.833,АРМЁЕВСКИЙ МОГЙЛЬНИК`
383,right,742,744,0,АРМЕНИЯ ВЕЛЙИКАЯ,0.835,АРМЕНИЯ ВЕЛИКАЯ.
384,right,744,745,0,АРМЕНИЯ МАЛАЯ,0.838,АРМЕНИЯ МАЛАЯ
385,left,745,745,0,АРМЕНОПУЛ,0.835,АРМЕНОПУЛ
385,left,745,746,0,АРМИНИАНЕ И ГОМАРИСТЫ -,0.845,АРМИНИАНЕ И ГОМАРИСТЫ -
385,right,746,746,0,АРМИНИЙ,0.844,"АРМИНИЙ,"
385,right,746,746,0,АРМИЯ,0.836,АРМИЯ
385,right,746,747,0,АРМИЯ КРАЙОВА,0.839,АРМИЯ КРАЙОВА
386,left,747,748,0,АРМИЯ ЛЮДОВА,0.833,АРМИЯ ПОДОВА
386,right,748,748,0,АРМОРИКА,0.845,"АРМОРИКА,"
386,right,748,748,0,АРМФЕЛЬТ (АстЁе|). Густав Мориц,0.795,АРМФЕЛЬТ (АстЁе|). Густав Мориц
386,right,748,749,0,АРМЯНЕ,0.834,АРМЯНЕ
387,right,750,751,0,АРМЯНО-ГРИГОРИАНСКАЯ ЦЕЁРКОВЬ,0.847,АРМЯНО-ГРИГОРИАНСКАЯ ЦЕРКОВЬ
388,left,751,753,0,АРМЯНО-ТУРЁЦКАЯ ВОЙНА 1920,0.834,АРМЯНО-ТУРЁЦКАЯ ВОЙНА 1920
389,left,753,785,0,"АРМЯНСКАЯ О СОВЕТСВАЯ — СОЦИАЛИСТИЧЕ- СКАЯ РЕСПУБЛИКА, Армения, — расположена",0.806,"АРМЯНСКАЯ О СОВЕТСВАЯ — СОЦИАЛИСТИЧЕ- СКАЯ РЕСПУБЛИКА, Армения, — расположена"
405,left,785,786,0,АРМЯНСКИЕ КОЛОНИИ,0.845,АРМЯНСКИЕ КОЛОНИИ
405,right,786,786,0,АРНАРСОН,0.843,АРНАРСОН
405,right,786,786,0,АРНГОЛЬДТ,0.836,"АРНГоОЛЬДТ,"
405,right,786,787,0,"АРНДТ (Агпа{), Эрнст Мориц",0.806,"АРНДТ (Агпа{), Эрнст Мориц"
406,left,787,787,0,"АРНЕ (Атгпе), Туре",0.795,"АРНЕ (Атгпе), Туре"
406,left,787,787,0,"АРНО (Агпанд), Антуан",0.798,"АРНО (Агпанд), Антуан"
406,left,787,788,0,"АРНО (Агпам!4), Антуан",0.803,"АРНО (Агпам!4), Антуан"
406,right,788,788,0,"АРНОЛЬД (Агпо!д), Вильгельм",0.793,"{\_РНОЛЬД (Агпо!д), Вильгельм"
406,right,788,788,0,"АРНОЛЬД (Агпе!4), Эмануэль",0.792,"АРНОЛЬД (Агпе!4), Эмануэль"
406,right,788,789,0,АРНОЛЬД БРЕШИАНСКИЙ,0.84,"АРНОЛЬД БРЕШИАНСКИЙ,"
406,left,787,787,0,"АРНЕТ (Агпе!\), Альфред фон",0.777,"`АРНЕТ (Агпе!\), Альфред фон"
406,right,788,788,0,"АРНОЛЬД (Агпо!4), Станиелав",0.797,"АРНОЛЬД (Агпо!4), Станиелав"
407,left,789,789,0,АРНОЛЬД ЛЮБЕКСКИЙ,0.829,АРНОЛЬД ЛЮБЕКСКИЙ
407,left,789,789,0,"АРНОТ (Агпо!), Иейдж Робин",0.793,"АРНОТ (Агпо!), Иейдж Робин"
407,left,789,789,0,"АРНУ (Агпои!а), Шарль Огюст Эмиль Артюр",0.783,"АРНУ (Агпои!а), Шарль Огюст Эмиль Артюр"
407,left,789,789,0,АРОМУНЫ,0.841,"АРОМУНЫ,"
407,right,790,790,0,"АРОСЕВ, — Александр Яковлевич",0.778,"АРОСЕВ, — Александр Яковлевич"
407,right,790,790,0,АРПАД,0.836,АРПАД
407,right,790,790,0,АРПАДЫ,0.845,"АРПАДЫ,"
407,right,790,790,0,АРПАЧИЯ,0.846,АРПАЧИЯ
407,right,790,791,0,АРПИН,0.857,АРПИН
408,left,791,791,0,АРРАН,0.846,АРРАН
408,left,791,791,0,"АРРИАГА, Маноэл",0.812,"АРРИАГА (Агг!аса), Маноэл"
408,right,792,792,0,"АРСЕН, Арсен Одзелашвили",0.792,"АРСЕН, Арсен Одзелашвили"
408,right,792,792,0,АРСЕНИЙ-,0.851,АРСЕНИЙ
408,right,792,792,0,"АРСЁНИЙ Мацеевич,",0.799,"АРСЁНИЙ Мацеевич,"
408,right,792,792,0,АРСЕНИЙ 11 Чернбдевич,0.81,АРСЕНИЙ 11 Чернбдевич
408,right,792,793,0,АРСЕНИЙ 1\М Йованович Шакабента,0.81,АРСЕНИЙ 1\М Йованович Шакабента
408,right,792,792,0,АРСАКИДЫ,0.825,АРСАКИДЫ
